t,x,y,z,quat1,quat2,quat3,quat4,left_hip_yaw,left_hip_abad,left_hip_pitch,left_knee,left_ankle,right_hip_yaw,right_hip_abad,right_hip_pitch,right_knee,right_ankle,left_shoulder_pitch,left_shoulder_abad,left_shoulder_yaw,left_elbow,right_shoulder_pitch,right_shoulder_abad,right_shoulder_yaw,right_elbow,x_v,y_v,z_v,quat1_v,quat2_v,quat3_v,quat4_v,left_hip_yaw_v,left_hip_abad_v,left_hip_pitch_v,left_knee_v,left_ankle_v,right_hip_yaw_v,right_hip_abad_v,right_hip_pitch_v,right_knee_v,right_ankle_v,left_shoulder_pitch_v,left_shoulder_abad_v,left_shoulder_yaw_v,left_elbow_v,right_shoulder_pitch_v,right_shoulder_abad_v,right_shoulder_yaw_v,right_elbow_v
0.28265600000000013,0.123887,0.55684,0.023162,-0.036318,-0.195237,0.116947,0.973082,-0.4553328091573821,0.06593300513507784,4.830768619162496,1.83988,-0.05976505858563588,-0.21944353845579098,0.19557460823004938,4.922602836123746,1.947725,0.3744545843664134,-0.8949363993771389,0.4196242328383061,0.619176115690731,-0.647897,4.936985058797276,0.4835787833809413,0.8438070883563679,-1.100445,-0.400216008640345,-0.270970838833551,0.11784471378855146,0.19362774510980427,-1.7550102004080146,0.6059642385695421,-0.44935797431897045,0.4044617907429574,-0.7115205614526138,-3.0578155149953687,1.8104524180967227,0.23068321723244029,-0.4053102141770526,-0.25956895477469577,-2.826506543000558,2.6111244449777984,0.8860128303555097,-9.133658376717806,-1.7723891642926055,2.576206224065387,1.8566542661706418,30.88129092191554,13.429656411906604,5.540706374368062,3.5943837753510084
0.29932200000000014,0.117217,0.552324,0.025126,-0.033091,-0.224486,0.127046,0.965593,-0.44859204895286,0.05407480345790857,4.7798070657895835,1.870053,-0.05592049208724003,-0.22619843848526575,0.1912486320297743,4.875496278078098,1.991242,0.3892208741971183,-1.047157949883518,0.3900855950262055,0.6621111686210048,-0.616954,5.451652653301921,0.7073974371417769,0.9361485007915861,-1.040541,-0.44809792391695646,-0.16998679947198386,0.10632425297011867,0.03162126485059398,-1.7933517340693612,0.5247809912396494,-0.5173406936277458,0.405812368554931,-0.7853313864241858,-2.2466310002786605,0.831753270130807,0.08109719661620413,-0.26328615295294505,0.12901919192368969,-1.8029523693741352,1.4108964358574485,0.041282742787144534,-10.32851670012275,-3.1034676951910583,1.156363035113474,1.7241689667586662,-323.2611191938065,24.48626538547148,5.438267898432298,2.429737189487579
0.31598800000000016,0.109749,0.549491,0.026898,-0.032564,-0.254374,0.135792,0.956971,-0.4418287800185235,0.04098647057176308,4.742364713538939,1.883915,-0.05456892620843437,-0.23058636551037953,0.1933988658823745,4.845448273890109,2.014756,0.38990889238840887,-1.2192930092077638,0.33836320241815127,0.681383114964206,-0.588219,0.06418284081793724,1.115485536056045,1.0267826735868588,-1.000047,-0.5192007680307205,-0.0666626665066586,0.10686427457098283,0.07752310092403698,-1.6786271450858021,0.4774390975639017,-0.5403816152646143,0.46097803586501623,-0.5550055522590531,-1.3775121634573033,0.1927877115084548,-0.200405748396255,-0.1087226790938815,0.15967006352962865,-1.2513057384592348,1.072422896915864,0.21428451223307987,-0.8223558947354715,3.5705766715212994,4.827234025652573,1.2686307452298096,14.8124315925804,32.971129771271734,5.572443954410594,1.4507980319212725
0.33265400000000017,0.101096,0.54838,0.028679,-0.031272,-0.28235,0.143749,0.947965,-0.4341461200727971,0.03173674803781369,4.71940709582276,1.887128,-0.05790888841120636,-0.23239833768015816,0.1960599271611593,4.824594012452947,2.032629,0.3934801580692854,-1.2329983925494252,0.3978704332257253,0.7618337972357319,-0.567076,0.3110468257398824,1.6649823848240601,1.1196530245310659,-0.975868,-0.5765030601224047,0.034801392055683694,0.11310452418096721,-0.5039601584063357,-1.627505100204009,0.1527061082443308,-0.552982119284771,-0.5901145353219146,-1.2159245578705342,-0.9595727144605631,-0.5669626785071289,-0.3152719197229066,1.213566893166324,1.5344657992701385,-0.7914978768403913,0.24204968198727156,0.42461009485829376,1.85819081648996,5.387159786475731,5.921427926587372,0.43987759510380237,4.98168770769214,16.260899749145935,2.9152576964855763,1.6079443177727089
0.3493200000000002,0.091488,0.54896,0.030564,-0.039671,-0.309474,0.146294,0.938749,-0.44398096891847216,0.011472149356343353,4.70341485696356,1.877679,-0.06316321022530832,-0.2121730318386482,0.22163333417179545,4.811402908837525,2.036663,0.4005567099101937,-1.2020297844018035,0.4876528382271299,0.8605203150602371,-0.559745,0.3940716330762797,1.9359865400433265,1.1682387093006945,-0.94907,-0.635965438617544,0.05682227289091746,0.11010440417616674,-0.04062162486499481,-2.5812432497299853,0.317052682107283,-0.9704788191527599,0.32853461185696436,-0.19541193092471038,-2.189813514182968,-1.2404296171846962,-0.15820349856087432,0.3259776004462283,0.20573122199406105,-2.869697650302075,0.08418336733470923,0.6883171553674793,4.861363884187292,6.646343657424685,6.248963264050971,-0.35299411976478856,-0.23046446920275446,13.619779367881188,5.319712109605357,2.0800432017280657
0.3659860000000002,0.080889,0.549907,0.032399,-0.040348,-0.352493,0.151578,0.922575,-0.438505611077264,0.008215414115552128,4.666919424936187,1.857006,-0.06579982973232386,-0.20674028914961134,0.22506205071754848,4.763576527797591,2.038066,0.41202820362154813,-1.121010293907938,0.5984208016217698,0.9646655368189107,-0.565628,0.3902307122325466,2.1629737829884346,1.2568970313193775,-0.914404,-0.7332293291731669,0.1650666026641033,0.08382335293411744,-0.27985119404776176,-1.6945877835113383,0.3328333133325328,-0.7470298811952515,0.03334596696653393,-0.553676032063376,0.20250833059091072,-2.088323532941306,-0.19310012477021357,0.8339530926083225,0.9911694006174693,0.16639796993281103,-1.164946597863911,0.34048066833717544,9.16401713094934,11.473819324042474,6.873167186923377,-1.1989679587183444,2.610512999881769,4.276253999693209,1.0618821176306186,2.138545541821673
0.3826520000000002,0.068669,0.552658,0.033796,-0.045012,-0.380735,0.157125,0.910125,-0.43794986719179974,-0.0010121506348161043,4.670294428773815,1.822202,-0.06901803641174424,-0.19284162690820103,0.24158087994823924,4.766349716364491,2.018651,0.4177026544400555,-0.9682827844035362,0.7896434744762618,1.0792137411561757,-0.58561,0.43373752188857617,2.2342418321473216,1.2745943586918094,-0.878763,-0.8537141485659413,0.2974918996759879,0.04056162246489874,-0.21966878675146972,-1.828333133325333,0.16896675867034744,-0.8427337093483717,-0.1997068096886028,0.44737970216112743,0.7513012771697077,-3.4134165366614666,-0.507856979847765,0.6809178634949763,0.8060022702315055,1.0800828156629732,-2.856834273370945,-0.5998595286696772,0.9470904851891156,3.3355496748461513,1.4382910701934792,-1.0654626185047407,0.2428283529655753,2.5766452485923548,2.270942306707338,2.9960398415936598
0.39931800000000023,0.054441,0.557616,0.034472,-0.048673,-0.411206,0.159941,0.89608,-0.44127818088207,0.006443879481401252,4.682815615859125,1.765314,-0.0774819808378871,-0.18149344979519375,0.2550137137839175,4.78435037657033,1.971039,0.40770539553524665,-0.9524985743773744,0.8452337453572478,1.1031843001320203,-0.603367,0.43778449921910045,2.277184201860362,1.312441883175394,-0.828831,-0.948097923916956,0.3148925957038297,0.012840513620544745,-0.002160086403456215,-1.5148805952238056,0.1968678747149888,-0.7574702988119499,-0.1566543726796502,1.034255909813562,1.9883799097551287,-4.3120124804992255,-0.0422574654157681,0.3917585945293017,0.9286661512068822,2.068308001835978,-3.5283211328453072,-0.6558877348387351,2.136629254363612,3.4721830618930714,1.7182340527546285,-0.33961358454338136,2.0282292344139132,3.3414516443455704,1.809070064543005,3.866974678987158
0.41598400000000024,0.03864,0.562864,0.034686,-0.048709,-0.436453,0.163222,0.883456,-0.44388898265714904,0.02368078847435409,4.715953955435104,1.69345,-0.07818624375650629,-0.1749644010587684,0.27049086385993143,4.818820797728929,1.912236,0.3967743705464243,-0.9168895112241504,0.9031011482667578,1.131820388855229,-0.609027,0.47158696763984276,2.332872834965025,1.3425918448710676,-0.764384,-1.0221408856354246,0.34375375015000476,0.016800672026880792,0.11322452898115913,-1.693567742709707,0.29959198367934675,-0.9218168726749072,0.11870447895209892,1.4707626762481596,1.9737575890033037,-5.239109564382559,0.23204168436382644,0.010694739545899237,1.0600698051126762,1.6878986255531896,-4.038461538461532,-0.38272911475431376,3.4892412505753216,3.6665670071645993,1.8954097969398511,0.4446777871114808,4.560106331947863,5.0292424827302336,-0.5795561182206077,2.839313572542894
0.43265000000000026,0.021605,0.568593,0.034966,-0.046822,-0.464678,0.168215,0.868093,-0.44191065381093336,0.048192519236705936,4.748848599413433,1.606135,-0.07431903704489876,-0.17478616252949644,0.2881579872319393,4.846951316222398,1.844931,0.3903958071199289,-0.858737816542062,0.9642081540081631,1.1634092885310285,-0.601616,0.5475856997680859,2.4166901901822073,1.332932962604803,-0.717064,-1.1212048481939267,0.3891755670226801,0.016500660026401305,-0.05082203288131524,-1.7316092643705747,0.24558982359294265,-1.016560662426497,-0.19317529025785055,1.745646289230737,2.214433084649633,-6.631165246609867,0.5563290149059751,0.06402762874311134,1.6972692554843571,2.034135229631975,-5.484939397575901,-0.859491920476801,1.5880634681602617,1.83839360999406,-0.6754255205329953,-0.8595943837753472,2.6748747611092685,2.852635447122921,-1.6136445715071384,-2.3012120484819336
0.44931600000000027,0.002919,0.575079,0.035241,-0.047669,-0.493537,0.172308,0.851151,-0.4451301131983707,0.07728546029302542,4.785754341202204,1.49562,-0.06504725768247577,-0.17371907806886375,0.3164446766438416,4.880852213959445,1.753519,0.3760715147732625,-0.8322711507817031,0.9948468219123241,1.1521526468058256,-0.615942,0.592165162536733,2.464232212543958,1.306039962176065,-0.755416,-1.1852874114964589,1.0183007320292778,0.019080763230529135,-0.10266410656426232,-1.976359054362174,0.3923556942277698,-1.2871714868594748,0.143344036533305,1.7262522304491634,1.7709163571828959,-7.543561742469691,1.1267634834210445,-0.23731488897356903,2.188881353321311,1.5910967925691464,-6.488299531981271,-1.5029236134149933,-1.6086881654997192,-1.6262858489835559,-2.4524006189831047,-3.4396975879035123,-3.7188833565761796,-3.703764438161647,-1.3972315785627292,-6.313212528501134
0.4659820000000003,-0.016835,0.59205,0.035559,-0.04938,-0.526475,0.178847,0.829699,-0.44274114148550664,0.10605517996569121,4.815268433211014,1.369899,-0.046268617467780625,-0.17767416800849725,0.35292457327829463,4.907369433104402,1.645385,0.3510237898320882,-0.8590815477479214,0.9677431419531641,1.1112809380898532,-0.673268,0.5301862525160344,2.402505274417556,1.2827537006877385,-0.860632,-1.2846513860554412,1.0390015600624014,0.022680907236289218,-0.0194407776311051,-2.1243849753990154,0.3778351134045357,-1.4999999999999982,0.2462578058903215,2.2849397309165713,1.5473730489252482,-8.551242049681976,1.6663405219125085,-0.3380171757037449,2.246976652752219,1.4660382988830138,-7.619524780991244,-2.273250199678847,-2.441536818989327,-2.262292769539471,-2.2039714824788703,-3.21186847473899,-12.672318275470309,-13.941450567119425,1.1272741454564745,-4.096783871354853
0.4826480000000003,-0.038245,0.609366,0.035937,-0.049704,-0.56188,0.185144,0.8047,-0.43863700889253854,0.14413598552114681,4.8410569524444025,1.227384,-0.018497386329586734,-0.18330756225877587,0.39037268617306314,4.9318024273935865,1.518398,0.3131378020042405,-0.8997722003731976,0.9300397706560193,1.0745495493628603,-0.726797,0.318989396137046,2.1701570592659434,1.3015408515959161,-0.928909,-1.3738149525981027,0.4861394455778259,0.024960998439937977,-0.07632305292211695,-2.2014280571222815,0.4621384855394204,-1.7316692667706692,0.44680335779018404,2.139548954426089,1.1026368972622393,-9.003720148805943,2.785075315223784,-0.3568159967499454,2.6887964330886738,1.3497995395349984,-8.602424096963867,-3.4087548136785126,-0.24705906460943874,1.2662400966708067,0.41691936414851566,-0.8373334933397293,-12.332065679860976,-13.227330994912926,1.064532218859618,-2.097383895355817
0.4993140000000003,-0.061141,0.617468,0.036353,-0.050976,-0.598569,0.192846,0.77584,-0.4311905841316073,0.17979370839561204,4.859433498974175,1.077328,0.02791867887393289,-0.18925425766061046,0.435184167526919,4.954298186519477,1.37503,0.2563274942794744,-0.9038896867439785,0.951142928107135,1.0814979274857595,-0.740752,0.11346318951648282,1.9497103609047244,1.3192823455554306,-0.963864,-1.352634105364213,0.525441017640706,-0.028921156846274023,0.488479539181567,-2.931717268690746,0.36277451098044033,-2.482479299171964,2.25135551133028,2.553922522047291,-0.5810107841491691,-9.064922596903875,3.423197562805368,-2.389280844954951,1.6826984582999527,-2.1208860356559502,-7.9810392415696505,-5.043931306067005,-1.220474692015721,-0.060792239691134356,1.2883438875930062,1.0698427937117483,-8.611025643110882,-9.498000836328691,0.16751685553660384,-1.0762030481219211
0.5159800000000003,-0.083684,0.626225,0.035871,-0.042835,-0.647429,0.198892,0.734467,-0.39366949317977684,0.22235738114805223,4.849750373245545,0.926252,0.0849696894556472,-0.2290740122226297,0.46322802003294605,4.918951499849235,1.242018,0.1722653351325616,-0.9242301179611125,0.9501297646404425,1.1029694667163845,-0.722922,-0.03004816385160325,1.7914166789664703,1.3220741814698036,-0.9818,-1.5430217208688388,0.4165366614664599,-0.0528621144845795,0.37183487339493676,-1.7200288011520486,1.1251650066002663,-1.889115564622587,2.1674879760585224,0.91062241153862,2.007132018800317,-8.57758310332415,4.1557235109623845,-2.93201862786332,3.788854505342232,0.7244320947671334,-8.163986559462398,-6.834524207903871,-1.3186399530269406,0.48937490568963055,0.845933601851197,0.7742109684387394,-7.146181253964969,-6.914212611629804,0.5968370279079118,0.044581783271333913
0.5326460000000003,-0.1094,0.633167,0.03499,-0.036638,-0.676095,0.217644,0.702983,-0.3575461385707856,0.23753381425875483,4.883201235470871,0.783298,0.15422897748934614,-0.2779390346745997,0.5263730692189795,4.931024885140624,1.105957,0.058361154683635966,-0.9462065714182595,0.9582856868186659,1.1170677961248365,-0.710019,-0.14914642063018313,1.6761844115810483,1.3320210673769168,-0.981057,-1.6212048481939327,0.2981519260770439,-0.04638185527421126,0.08034321372854934,-1.2041881675267043,0.9899195967838729,-1.5165606624265038,0.8571109034280459,0.4082496162133043,2.2573302034961524,-6.85227409096366,3.140947222089344,-1.8211605645289235,4.021630336879851,1.9067206062445436,-7.359474378975185,-7.578713141700256,-0.243998042021591,2.218189451799197,0.6254599642486056,0.2844113764550569,-5.097429149504166,-4.134089884529325,0.6238700889608215,0.3440537621504812
0.5493120000000002,-0.136419,0.638136,0.034217,-0.035299,-0.696164,0.234142,0.677708,-0.3432615282542538,0.24433770236256575,4.920821900642338,0.669098,0.20657600389268702,-0.30829049664303865,0.593397560413419,4.962802290764295,0.983304,-0.06794567853594019,-0.9502730427865913,0.9952540322223512,1.1274917118890038,-0.705279,-0.23410017483581935,1.6072856695654827,1.3424184862795379,-0.975323,-1.6068042721708906,-1.009720388815559,-0.00198007920316803,-0.3021120844833804,-1.2439097563902553,0.20028801152046177,-1.4077763110524446,-1.0218533116301722,0.5167211296157287,0.838876358115908,-3.8159126365054687,1.8239872846258531,0.26884896023877536,2.428161710255827,2.0396582867025663,-5.796351854074175,-4.8658833012499345,0.854535954842142,3.4010856189075347,1.4713500013415242,0.7708508340333597,-4.267050060721212,-3.336072657460036,-0.09447626318140388,-0.3278531141245606
